racket_angle,traj_dir,spin_before_x,spin_before_y,spin_before_z,spin_after_x,spin_after_y,spin_after_z,v_in_x,v_in_y,v_in_z,v_out_x,v_out_y,v_out_z
0,037,3.942763081490344,-61.590757448646116,1.4206041114715269,-3.0882159421605526,9.039921997256094,5.020034501048061,-0.11699552382372971,0.0,-4.257137032743513,-0.7922195058001398,0.0,3.474906912247099
0,502,-0.0724495577233048,84.63202647493732,-16.699108399362498,4.427157495156955,32.15252811779513,-4.369726478590635,0.44662300142394046,0.0,-8.671221841741698,1.5369588745058274,0.0,6.643743249298758
0,251,2.232216035894273,-198.63814023075224,35.760500533556225,-17.785849754651355,42.95011606434897,19.602956962689618,0.5214171168084772,0.0,-9.535154400457722,-2.2781230109226747,0.0,6.9893062463101305
0,141,-6.157041517445633,126.78453168981564,-11.845655013660917,1.7879853607574077,30.545171373443132,8.099179195957948,0.6323947173896852,0.0,-6.523913456428932,2.107378511256032,0.0,5.102595206470302
0,539,-127.78167083482128,721.1951327843087,-13.239668831929537,-18.1169972722256,133.96979974614794,7.0202250948396285,1.1267595460368303,0.0,-8.212759682375564,9.442324411274834,0.0,5.6832083570880645
0,503,-4.4312820895622,59.695024900245684,0.4032187203721277,-2.866284780464846,24.695019106250047,-9.914349154223991,0.3028722693259293,0.0,-8.819649441308963,1.2151630569673628,0.0,6.518652553909748
0,331,-16.44014615931847,113.47078625056481,-9.276216328626703,-8.59309389057135,33.92317980687496,-3.5462928914503333,0.6330747583126475,0.0,-8.08382997837101,1.9941916045600145,0.0,6.269353823906247
0,003,19.480660359944324,-225.56553836613693,13.143780524030685,-7.984360246628265,28.150649786881882,4.22202365287422,0.13913477216063985,0.0,-3.963761844776083,-2.9620965857628176,0.0,3.39756487727272
0,468,32.81609953547802,-278.32328600209325,37.903286769590856,6.499146928539008,6.8552828393782965,-3.794822367446741,0.0033364646270798637,0.0,-7.604832996631293,-3.7809768409877362,0.0,5.290058793273685
0,048,10.225776899454937,-193.8165040861544,14.71593594019685,-12.163470032832539,68.19199597847779,6.696223855281654,0.8649422902387809,0.0,-5.404595489907006,-2.4482965384320736,0.0,4.450605186484756
0,152,1.8528943746541555,42.25743042996848,-3.0960022146564414,-0.733826608045864,44.107170697514924,17.59016901522443,0.5900623815845909,0.0,-8.635207504739164,1.1481547605788431,0.0,6.281233707200926
0,434,-27.080253844644794,263.8720925272339,-20.95292238423535,-5.783354219472545,36.306297836448884,-6.817690742407487,0.4709384697123966,0.0,-9.224071853490816,3.9941966414911434,0.0,6.530716819803668
0,193,-29.59002794876916,240.21842983243394,-28.55735639055439,0.5165889860881621,-11.953210942876105,8.617791024269843,0.0033882832924624993,0.0,-4.972000082833227,3.520147174135751,0.0,3.9512539209680972
0,450,-68.20447083900335,766.4207487078177,-56.03136084474909,-19.987047515663196,112.26772463200061,-12.4556569952853,0.8147711691821645,0.0,-7.957602437718172,9.968675202639703,0.0,5.660637655339777
0,375,37.71063672914628,-396.0142455416159,40.61217757456831,3.901088081932046,-0.8799460900852455,-3.827640208094056,0.09339326199894595,0.0,-8.232245366789645,-5.149388435334134,0.0,5.504170846618207
0,248,21.967058495866162,-309.88772338561205,23.73169232712974,-7.207489572895205,54.218772260939424,0.575296242853323,0.6893343577665677,0.0,-5.942774427170363,-3.93896674621798,0.0,4.608493759742304
0,529,-51.982491543315334,374.1123110987321,-20.495239286366047,-17.902686880707606,46.873150218131556,3.511567915297487,0.5546007456546088,0.0,-7.953574158337208,5.332955293709874,0.0,5.858275705647207
0,396,4.826220096183456,-68.8065404911585,9.880720380111567,-4.541502014096989,22.517615687391114,-4.277591211926485,0.15501384151810535,0.0,-8.991705169065627,-0.7468194066223093,0.0,6.248338436703515
0,425,-22.100618516383655,185.23380534646867,-15.710873266791314,-9.57113431989216,48.7119497024471,-3.3246464267829525,0.6982533013066343,0.0,-9.668241426180023,2.9624162704170622,0.0,7.005466068384558
0,262,17.974339975055987,-322.9253327874798,39.64788935700787,-12.946947987015122,17.49931615017199,17.76726678317151,0.2423692134619997,0.0,-8.286890623713232,-4.114791958916779,0.0,6.054106766891743
0,435,-51.44700832620566,361.0176708617883,-23.00109949665307,-12.671990977420815,41.366751773440484,-6.957043586680053,0.6486475177318234,0.0,-7.827415565287617,5.176563496351099,0.0,5.7074543965372255
0,540,-96.21339464530227,738.2097742288482,-29.582081764388857,-19.055686089690493,120.9142753251903,8.09377242709158,1.0715139917807832,0.0,-7.830101633679891,9.27756360727938,0.0,6.186305195313022
0,371,37.362567692968554,-359.5636983683195,40.20481236719679,4.909578524277783,24.95819265634466,-6.362706949346968,0.21033875897457296,0.0,-7.181452486646053,-4.506911039133025,0.0,5.431430747419188
0,205,1.3791888298840265,-155.93364142760404,26.566386011052835,-10.884938805596683,13.177219373757247,22.093258265915843,0.2747982773959387,0.0,-10.06779946504133,-1.9822818148286978,0.0,7.0938741638512495
0,322,-15.666263629860833,105.77669468489134,-11.36445489778688,-2.3644137464807464,5.564850916632625,5.026648858608162,0.20379621690587635,0.0,-5.422773158677056,1.7247258316404654,0.0,4.283095635616661
0,102,-2.6400700581235177,0.7397500459289174,-4.64398262628947,-2.3298355929145447,14.33049844162342,11.988654779585811,0.12630241928861854,0.0,-4.825646981455927,0.24212898396314178,0.0,3.847504578167578
0,492,-0.3820318850180257,-16.577387791328917,0.3817573695244185,-4.4600757685000305,27.89914048788716,-3.771082163424861,0.3447921960325698,0.0,-8.54726404845239,0.050474357605626824,0.0,6.374613793816318
0,107,5.847333874522762,-8.148994711788498,-4.287100797877319,-0.32709526400175865,41.136425220568015,3.129707285050869,0.543362613365752,0.0,-6.462663961856109,0.2671658108974259,0.0,5.0538996614140625
0,223,-6.70542957043609,182.39242702238067,-25.000157524266108,7.810696852856186,50.09960598458424,14.578264298431062,0.7670086447453306,0.0,-7.834164044704842,3.0052138808936353,0.0,5.698138179394529
0,127,-3.1270742660630333,44.72778070459728,-5.637109110404671,0.26650277141062734,34.12770068627961,5.491754959967839,0.5600299902283488,0.0,-7.2280115116156995,0.9949383364965845,0.0,5.735090555476479
0,188,-5.095756789395716,150.48176115229202,-5.128187736493993,3.118815885362917,59.857350799622864,22.96683069266382,1.0132129163475765,0.0,-8.034306645808636,2.6081443544294602,0.0,6.0877490491855495
0,014,25.861067164255836,-302.11203399682955,23.86799922622197,-4.200988982037751,50.29706004978037,1.2773545848743675,0.5194436399494232,0.0,-5.6043359391832634,-3.8268148946712217,0.0,4.6406668195961585
0,075,18.73139044891413,-236.19566599745832,20.29314810131766,-8.179759049073168,49.86055620288595,3.881047273100797,0.5659584027061785,0.0,-5.955138932834249,-2.860075143384573,0.0,4.905880898388613
0,134,-6.507387025053803,42.769764020648296,-6.437707869212904,-1.4193729423876764,1.9529828317163755,19.07537478733422,0.021783523658251248,0.0,-4.397368510861603,0.769786542424034,0.0,3.559475585726223
0,173,-11.39571615741448,119.44084665313123,-8.50111247635414,-0.2751540929484725,31.81375339321511,24.852962959839072,0.6258125550041153,0.0,-6.122179502715594,2.0308143050836533,0.0,4.764407568285151
0,002,10.24280106487136,-208.32895973996665,11.510973818230527,-10.014167382966123,19.908252348964886,9.11194416516952,0.07115091508983036,0.0,-3.6671725968248676,-2.8515619785514605,0.0,3.2399218364990556
0,099,-6.1889753889006,3.987186103724301,-4.348191981248174,-3.945908846246249,-1.619355540549161,18.298445805821732,-0.13914413576611628,0.0,-3.9614552542603856,0.20370635094555906,0.0,3.33810915591754
0,496,5.889034755908972,-64.06177258026203,10.770184638599714,-6.243142851122041,21.356667871118255,-8.74093833507108,0.21859265701859978,0.0,-10.259188394695647,-0.6040012712309265,0.0,6.876765904128983
0,063,10.485408957010083,-152.7253238255802,8.02894980095896,-6.596656566023285,19.368857416368687,5.187965162538697,-0.06528837875389741,0.0,-4.2086865109015115,-2.067724835989205,0.0,3.4380769615619644
0,537,-75.30673748922482,667.3963120085116,-44.249839720747,-22.911363675233666,115.62990639096977,-2.004104116152483,1.039926426209542,0.0,-7.439389431631979,8.549820470217918,0.0,5.679990317841811
0,024,10.114540253072956,-183.4374377901983,13.14937233777617,-11.711863073626121,34.57199238385788,4.2833351466005976,0.21470319674875255,0.0,-4.89901626094682,-2.529484659358269,0.0,4.002238393766943
0,439,-48.74467115216409,377.383788744165,-23.481535286987747,-10.346731306162548,33.468837805177,-6.1533926259741,0.5004292000362001,0.0,-8.151090885298506,5.39277349592259,0.0,6.047293322166757
0,105,3.5674358662613113,-2.3972911855036965,-5.548650445488168,-2.373388132110516,32.61728250071446,8.658662735050147,0.4207540336493088,0.0,-6.005761704857711,0.24576875180649943,0.0,4.600674190819426
0,290,-3.9404541063196694,0.561935000329942,-5.0700541767556375,-4.349149099567963,13.7371033945443,5.5212427617532525,0.14895443745578868,0.0,-4.840693935515698,0.21024701612775532,0.0,3.9222510944983964
0,289,-26.44624495792583,359.9594647492605,-25.93444247033355,7.464738776948627,52.19583288964652,17.301374172807037,0.8332453226412115,0.0,-7.4075850626396464,5.222399948617911,0.0,5.629593188963642
0,081,-0.5485393455067654,-58.08532509788337,0.09798365268667417,-4.998260089561882,11.023772401832934,9.732882590550776,-0.024123236786575415,0.0,-4.043051940709141,-0.8498633354330316,0.0,3.462068252191979
0,190,1.5364584731237152,-17.123144352061413,9.636202871494657,-4.1944542268292935,40.45882319879695,7.345709574072034,0.5663340479633223,0.0,-8.357108144836063,0.13884441652650623,0.0,6.404074032717335
0,483,13.738493291823596,-116.32752702554052,12.196328053953998,-0.6883459579476955,15.970930218252693,0.4378104284838679,0.09383195806708296,0.0,-9.714521924491153,-1.3787055880854877,0.0,6.633858086424861
0,423,-20.162535965979632,179.00146986914132,-5.243647364381029,-7.159814469055497,28.313575520752458,-3.2456019094951274,0.5355416364686794,0.0,-8.984131746957921,2.7394770131346626,0.0,6.692753297672691
0,203,-11.238553050413923,164.38941291489502,-16.439738787051674,5.473194616920638,25.770633364193483,18.345538927854413,0.4795529050314001,0.0,-5.874312159143441,2.6596963934458295,0.0,4.72930556024248
0,253,-19.308634051153362,270.3346653742804,-8.08184602718418,4.436035798743618,42.47698966814564,19.597087307969776,0.8132041000931259,0.0,-7.827773390276023,4.107948042045566,0.0,5.823842373550156
0,117,-8.168016903344862,43.40091261369588,-11.136616541142978,-1.944998331491613,5.43772795979273,9.5582549734815,0.09827867341914302,0.0,-4.887714670193617,0.8331512002422984,0.0,3.855046058798774
0,323,19.014407211622558,-348.262416191113,33.05463556640035,-16.012876200607092,44.6801090919828,13.173164029083479,0.6043102542030855,0.0,-6.70267237900653,-4.480298861662641,0.0,5.26643527289265
0,212,-42.40033319402951,423.59997679619795,-33.06061068159227,-0.4541249276002833,29.750770965165085,8.938913574866065,0.4102775330714143,0.0,-4.849167975120113,5.778948541417899,0.0,3.7863270990758404
0,032,23.025750530544656,-233.0723923980208,24.600412040033973,-4.136018694911604,45.14114963604896,7.029173715334556,0.4181353032558442,0.0,-6.116717470082879,-3.036875890760525,0.0,4.667572950237628
0,056,14.731205384076762,-227.3898740720551,20.60407177207737,-14.412042627281096,61.16006836958767,5.487858087066915,0.7127086467257724,0.0,-6.232189730075209,-2.8414724875483173,0.0,4.874609482142109
