racket_angle,traj_dir,spin_before_x,spin_before_y,spin_before_z,spin_after_x,spin_after_y,spin_after_z,v_in_x,v_in_y,v_in_z,v_out_x,v_out_y,v_out_z
0,037,-4.233297221085575,50.79911017346203,-9.535189976421885,0.8329869024928671,11.52155743528834,22.371648537826356,0.22065068985394862,0.0,-4.868567121121386,0.8465777529812488,0.0,3.82398911094547
0,053,-14.384414039097921,164.0260762906887,-14.53450174963794,7.295644095602247,10.293176494601553,21.475271342388105,0.40281423438510083,0.0,-5.457486904442859,2.49943380623276,0.0,4.270560248825975
0,251,-33.350991182611324,432.31480155268946,-15.117070625361078,15.295431744836305,76.36056662236047,26.527330925515404,0.8983763249454835,0.0,-8.749081782803659,6.10329148863335,0.0,6.23188946577591
0,141,-14.519369171066836,195.38386039048615,-9.515600080672757,5.093258207686833,45.00332732157661,20.257863825538966,0.8322074554038535,0.0,-6.8381421824052095,3.190506228325407,0.0,5.27553727444333
0,154,-22.991879770789716,246.89436717700252,-18.35680073917939,11.261684812391245,-2.9904745494231926,19.654954911225058,0.295690662701975,0.0,-4.943536820293091,3.541941210873722,0.0,3.9493705495577474
0,331,-47.63707400271038,400.8309952811422,-20.34941072415185,7.250481909514851,59.64103272801503,30.74357405008399,1.0244172811914019,0.0,-7.977163615925654,5.657002266343851,0.0,5.8458828784021915
0,003,16.641512892960538,-249.54703152245813,15.08137848427842,-19.891867276496473,35.80720554400642,11.980868483978588,0.24757460499581949,0.0,-4.28082453091978,-3.3794317388404127,0.0,3.4925562969369075
0,151,-24.918874667759823,273.46737925875385,-10.374660425208614,6.417831975909617,47.33509991406568,15.608483841364132,0.7816001704561044,0.0,-7.654868276060396,4.13756805303553,0.0,5.512987164080922
0,048,-16.503550610371825,144.94954961483577,-0.6011517732804711,-2.6787767143165233,50.391974459524285,25.445080687013878,0.9529559321536215,0.0,-7.034645328811399,2.466931073364981,0.0,5.3710129024553614
0,152,-27.023642365700745,287.33469802300795,-23.375144835335945,5.678480422849444,45.36840358303012,25.991306446177653,0.7985385299057284,0.0,-7.78810355258315,4.296444714499168,0.0,5.784477878353327
0,164,-49.59325434037278,486.03112260132417,-21.21505788227806,19.47824851008453,61.55200123495118,26.822843534769166,0.7237632197809933,0.0,-5.422132463432577,6.526613152924025,0.0,4.027091739099479
0,193,15.476213285870367,-172.77126346385091,26.807349201877095,-14.710720176548223,38.390092429061006,24.322901786972757,0.45189065575597404,0.0,-8.558241025408856,-2.1903498239650783,0.0,6.219124953826891
0,248,-28.922968237130036,416.1029348959653,-35.13694198210127,8.850117709846906,56.95977764079207,27.857578262318558,0.9649185090400595,0.0,-8.096559549127418,5.797138171800979,0.0,6.2682149632540725
0,249,-52.50587745449329,412.94103719267576,-13.403316935732422,-4.26075872327382,67.89292524327925,12.555533908440275,0.9407870269208526,0.0,-8.40928587506028,5.878107076217877,0.0,6.087163522772049
0,221,-14.900786361650399,79.16998441998824,1.363472479110795,-7.917407964095366,34.55942390439948,14.355326284050829,0.6619054041353698,0.0,-8.505345301935998,1.4449906665589995,0.0,6.47531843774519
